title,id,release_year,main_character_name,main_character_gender,country,main_character_role
HZ: Oltre la follia,tt2251600,2011,Tony Sperandeo,Male,Italy,doctor
Tutto tutto niente niente,tt2456720,2012,Antonio Albanese,Male,Italy,entrepreneur
The Ideal City,tt2290918,2012,Luigi Lo Cascio,Male,Italy,architect
Some Say No,tt1535429,2011,Luca Argentero,Male,Italy,newspaper
Dove la trovi una come me?,tt2012231,2011,Gabriella Pession,Female,Italy,journalist
Love & Slaps,tt1523493,2010,Sergio Castellitto,Male,Italy,architect
The First Assignment,tt1724553,2010,Isabella Ragonese,Female,Italy,teacher
Una cella in due,tt1846809,2011,Enzo Salvi,Male,Italy,lawyer
VigasioSexploitation Vol.1,tt1869809,2010,Andrea Bruschi,Male,Italy,agent
Make a Fake,tt1669687,2011,Vincenzo Salemme,Male,Italy,translator
God's Got His Head in the Clouds,tt2241189,2012,Franco Pistoni,Male,Italy,prayer
Lo scandalo della Banca Romana,tt1379579,2010,Giuseppe Fiorello,Male,Italy,newspaper
Cose naturali,tt1792552,2010,Angela Baraldi,Female,Italy,prostitute
Cruel Tango,tt9204358,2012,Francesco Castiglione,Male,Italy,journalist
Il regista del mondo,tt2025581,2011,Nicola Acunzo,Male,Italy,dealer
Il delitto di Via Poma,tt2364116,2011,Silvio Orlando,Male,Italy,inspector
Il sogno del maratoneta,tt2108080,2012,Luigi Lo Cascio,Male,Italy,marathon runner
Amore liquido,tt1619599,2010,Stefano Fregni,Male,Italy,sweeper
Balla con noi - Let's Dance,tt2016152,2011,Alice Bellagamba,Female,Italy,dancer
Purosangue,tt15785860,2012,Sebastiano Colla,Male,Italy,manager
Preti,tt2645502,2012,Guglielmo Favilla,Male,Italy,apprentice
Cut to Fit,tt2072030,2012,Giovanni Calcagno,Male,Italy,keeper
Reality News,tt2040480,2011,Giovanni Anzaldo,Male,Italy,bus driver
Caff capo,tt5341104,2010,Gianni Cavina,Male,Italy,professor
Un poeta per amico,tt3724740,2012,Renzo Arbore,Male,Italy,singer
Il viaggio della signorina Vila,tt2567578,2012,Toni Servillo,Male,Italy,narrator
The Great Beauty,tt2358891,2013,Toni Servillo,Male,Italy,critic
A Bigger Splash,tt2056771,2015,Tilda Swinton,Female,Italy,filmmaker
All Roads Lead to Rome,tt4119278,2015,Sarah Jessica Parker,Female,Italy,writing teacher
Arianna,tt4908430,2015,Ondina Quadri,Female,Italy,academic
Banat: The Journey,tt4881642,2015,Edoardo Gabbriellini,Male,Italy,agronomist
Mia madre,tt3013610,2015,Margherita Buy,Female,Italy,director
The Mafia Kills Only in Summer,tt3374966,2013,Cristiana Capotondi,Female,Italy,journalist
The Invisible Boy,tt3078296,2014,Ludovico Girardello,Male,Italy,leader
Il Futuro,tt1992156,2013,Manuela Martelli,Female,Italy,hairdresser
I Can Quit Whenever I Want,tt3438354,2014,Edoardo Leo,Male,Italy,neurobiologist
Do You See Me?,tt3825738,2014,Paola Cortellesi,Female,Italy,architect
Misunderstood,tt3510452,2014,Giulia Salerno,Female,Italy,pianist
Tutta colpa di Freud,tt3237406,2014,Marco Giallini,Male,Italy,psychologist
The Legendary Giulia and Other Miracles,tt3809308,2015,Luca Argentero,Male,Italy,salesman
Leopardi,tt3152602,2014,Elio Germano,Male,Italy,poet
Black Souls,tt3894190,2014,Marco Leonardi,Male,Italy,drug dealer
God Willing,tt4643844,2015,Marco Giallini,Male,Italy,cardiac surgeon
"White as Milk, Red as Blood",tt2447934,2013,Filippo Scicchitano,Male,Italy,substitute teacher
Sole a catinelle,tt3066270,2013,Checco Zalone,Male,Italy,filmmaker
Long Live Freedom,tt2523600,2013,Toni Servillo,Male,Italy,career
A Five Star Life,tt2261434,2013,Margherita Buy,Female,Italy,inspector
You Can't Save Yourself Alone,tt4114456,2015,Riccardo Scamarcio,Male,Italy,restaurant
Winx Club: The Mystery of the Abyss,tt3885932,2014,Alberto Bognanni,Male,Italy,leader
Pazze di me,tt2473532,2013,Francesco Mandelli,Male,Italy,professor
Chlorine,tt4077742,2015,Sara Serraiocco,Female,Italy,synchronized swimmer
The State-Mafia Pact,tt3893456,2014,Sabina Guzzanti,Female,Italy,narrator
Antonia.,tt3280176,2015,Linda Caridi,Female,Italy,poet
I Killed Napoléon,tt4571838,2015,Micaela Ramazzotti,Female,Italy,career
Lost and Beautiful,tt2188860,2015,Tommaso Cestrone,Male,Italy,shepherd
Italiano medio,tt4142022,2015,Maccio Capatonda,Male,Italy,activist
Si accettano miracoli,tt3907790,2015,Alessandro Siani,Male,Italy,manager
Studio illegale,tt2573226,2013,Fabio Volo,Male,Italy,lawyer
Senza nessuna piet,tt3890914,2014,Pierfrancesco Favino,Male,Italy,worker
"Pasolini, la verit nascosta",tt1979301,2013,Alberto Testone,Male,Italy,director
The Stalker,tt2991922,2013,Victor Alfieri,Male,Italy,guard
Le leggi del desiderio,tt4487766,2015,Silvio Muccino,Male,Italy,coach
Sick Sock Monsters from Outer Space,tt4278144,2015,Marco Antonio Andolfi,Male,Italy,king
Buoni a nulla,tt4078672,2014,Gianni Di Gregorio,Male,Italy,clerk
Ultimo 4 - L'occhio del falco,tt3141672,2013,Raoul Bova,Male,Italy,prosecutor
What a Beautiful Surprise,tt3916378,2015,Claudio Bisio,Male,Italy,professor
La buca,tt3463244,2014,Sergio Castellitto,Male,Italy,chaser
Vittima degli eventi,tt3620816,2014,Valerio Di Benedetto,Male,Italy,investigator
Dark Waves,tt2113607,2015,Giovanni Andriuoli,Male,Italy,sailor
The Pyramid,tt2363461,2013,Chiara Acaccia,Male,Italy,maid
Ti sposo ma non troppo,tt3651358,2014,Vanessa Incontrada,Female,Italy,psychotherapist
Cenere,tt3912068,2015,Cristiano Caccamo,Male,Italy,street artist
Sexy Shop,tt3688034,2014,Andrea Chimenti,Male,Italy,salesman
Piove,tt3177496,2013,Roberto Agostino,Male,Italy,barber
La Prima Luce,tt3530970,2015,Riccardo Scamarcio,Male,Italy,lawyer
The Ways of Wine,tt5006094,2015,Charlie Arturaola,Male,Italy,sommelier
Black Comedy,tt4549172,2015,Fortunato Cerlino,Male,Italy,actor
The Repairman,tt2673318,2013,Daniele Savoca,Male,Italy,engineer
My Class,tt3029626,2013,Valerio Mastandrea,Male,Italy,professor
Tre giorni dopo,tt3889652,2013,Francesco Turbanti,Male,Italy,player
La strada dritta,tt4153144,2014,Ennio Fantastichini,Male,Italy,engineer
Secchi,tt3007006,2013,Pierfrancesco Favino,Male,Italy,narrator
Uno per tutti,tt4306758,2015,Fabrizio Ferracane,Male,Italy,builder
Anger of the Dead,tt3176104,2013,Beatrice Baldaccini,Female,Italy,restaurant
Forza 10,tt4550998,2013,Sergio Arcuri,Male,Italy,master
A Reason to Fight,tt2551842,2014,Alessandro Baccini,Male,Italy,leader
Canti della forca,tt2970406,2013,Lorenzo Pedrotti,Male,Italy,illustrator
Trilussa - Storia d'amore e di poesia,tt2766152,2013,Michele Placido,Male,Italy,poet
Dogman,tt6768578,2018,Marcello Fonte,Male,Italy,driver
Voice from the Stone,tt1544608,2017,Emilia Clarke,Female,Italy,maid
Happy as Lazzaro,tt6752992,2018,Adriano Tardiolo,Male,Italy,manager
Naples in Veils,tt6892206,2017,Giovanna Mezzogiorno,Female,Italy,examiner
The Place,tt7063210,2017,Valerio Mastandrea,Male,Italy,restaurant
Quo vado?,tt5290524,2016,Checco Zalone,Male,Italy,servant
My Big Gay Italian Wedding,tt6917290,2018,Diego Abatantuono,Male,Italy,planner
The Invisible Witness,tt7735502,2018,Riccardo Scamarcio,Male,Italy,entrepreneur
Rocco Chinnici,tt7545122,2018,Sergio Castellitto,Male,Italy,carrier
The Invisible Boy: Second Generation,tt5981944,2018,Ludovico Girardello,Male,Italy,noble
Tenderness,tt5765192,2017,Elio Germano,Male,Italy,engineer
Loro 2,tt8335880,2018,Toni Servillo,Male,Italy,career
Tutto quello che vuoi,tt6189344,2017,Andrea Carpenzano,Male,Italy,companion
Capri-Revolution,tt7188002,2018,Marianna Fontana,Female,Italy,goatherd
Boys Cry,tt6892446,2018,Andrea Carpenzano,Male,Italy,boxer
Put Grandma in the Freezer,tt6982104,2018,Fabio De Luigi,Male,Italy,financier
Sono tornato,tt6892340,2018,Massimo Popolizio,Male,Italy,filmmaker
The Legend of the Christmas Witch,tt8539280,2018,Paola Cortellesi,Female,Italy,primary school teacher
Rwanda,tt7665608,2018,Matteo Edoardo Bellomo,Male,Italy,technician
Let Yourself Go,tt4932388,2017,Toni Servillo,Male,Italy,trainer
The King's Musketeers,tt8418652,2018,Pierfrancesco Favino,Male,Italy,king
Il sindaco pescatore,tt5466280,2016,Sergio Castellitto,Male,Italy,mayor
Lucia's Grace,tt7133528,2018,Alba Rohrwacher,Female,Italy,career
Mr. Happiness,tt6302050,2017,Alessandro Siani,Male,Italy,cleaner
Malati di sesso,tt6377612,2018,Francesco Apolloni,Male,Italy,analyst
As Needed,tt7117552,2018,Vinicio Marchioni,Male,Italy,chef
Dreamfools,tt8514690,2018,Sergio Castellitto,Male,Italy,carpenter
L'eroe,tt8708030,2018,Salvatore Esposito,Male,Italy,newspaper
One of the Family,tt8467658,2018,Pietro Sermonti,Male,Italy,teacher
The Last Prosecco,tt6873546,2017,Giuseppe Battiston,Male,Italy,inspector
In My Steps,tt5902786,2017,Angelique Cavallari,Male,Italy,diver
The Silence,tt5717710,2016,Valentina Carnelutti,Female,Italy,doctor
Al posto tuo,tt4947710,2016,Luca Argentero,Male,Italy,architect
Solo,tt5324364,2016,Laura Morante,Female,Italy,psychoanalyst
100 milioni di bracciate,tt8032828,2017,William Angiuli,Male,Italy,coach
The Space Between,tt4391164,2016,Flavio Parenti,Male,Italy,career
No Country for Young Men,tt5205256,2017,Filippo Scicchitano,Male,Italy,restaurant
The Big Score,tt4778106,2016,Carlo Verdone,Male,Italy,detective
Locus Amoenus,tt10321306,2018,Alexandar Tonev,Male,Italy,drawer
Ovunque proteggimi,tt8648744,2018,Alessandro Gazale,Male,Italy,singer
The Wicked Gift,tt6525978,2017,Roberto D'Antona,Male,Italy,designer
Seven Women,tt8112356,2018,Susanne Bartsch,Male,Italy,teacher
Il ragazzo della Giudecca,tt4198260,2016,Carmelo Zappulla,Male,Italy,singer
Infernet,tt4717166,2016,Roberto Farnesi,Male,Italy,actor
Wine to love,tt7786258,2018,Jane Alexander,Female,Italy,director
Le verit,tt6355484,2017,Francesco Montanari,Male,Italy,entrepreneur
Anche senza di te,tt8041244,2018,Myriam Catania,Female,Italy,elementary school teacher
Mister Universo,tt5943690,2016,Tairo Caroli,Male,Italy,strongman
La stanza del sorriso,tt6267272,2018,Enzo Dino,Male,Italy,doctor
Il camionista,tt5751182,2016,Giorgio Tirabassi,Male,Italy,driver
Il vincente,tt4110782,2016,Luca Magri,Male,Italy,bachelor
Dark Glasses,tt10935560,2022,Ilenia Pastorelli,Female,Italy,guide
Pinocchio,tt8333746,2019,Federico Ielapi,Male,Italy,woodcarver
A Chiara,tt14324296,2021,Swamy Rotolo,Female,Italy,social worker
The Hole,tt11012320,2021,Claudia Candusso,Male,Italy,speleologist
Esterno notte,tt12822708,2022,Fabrizio Gifuni,Male,Italy,minister
On Our Watch,tt10960102,2021,Fabio De Luigi,Male,Italy,manager
The Tale of King Crab,tt13830148,2021,Gabriele Silli,Male,Italy,guide
Ultras,tt10937434,2020,Aniello Arena,Male,Italy,leader
Superheroes,tt10791152,2021,Alessandro Borghi,Male,Italy,cartoonist
The Predators,tt10948820,2020,Massimo Popolizio,Male,Italy,director
Leonora addio,tt13107800,2022,Fabrizio Ferracane,Male,Italy,delegate
Baggio: The Divine Ponytail,tt14025788,2021,Andrea Arcangeli,Male,Italy,footballer
Tolo Tolo,tt10413566,2020,Checco Zalone,Male,Italy,waiter
The Staggering Girl,tt9643214,2019,Julianne Moore,Female,Italy,writer
3/19,tt15715020,2021,Kasia Smutniak,Female,Italy,lawyer
Hidden Away,tt8478554,2020,Elio Germano,Male,Italy,painter
The Hidden Child,tt13003972,2021,Silvio Orlando,Male,Italy,professor
Morrison,tt4384314,2021,Lorenzo Zurzolo,Male,Italy,artist
Appunti di un venditore di donne,tt11854240,2021,Mario Sgueglia,Male,Italy,entrepreneur
Non sono un assassino,tt8271188,2019,Riccardo Scamarcio,Male,Italy,superintendent
Regina,tt12862990,2020,Ginevra Francesconi,Female,Italy,singer
"I, Leonardo",tt10270592,2019,Luca Argentero,Male,Italy,painter
Vivere,tt8774962,2019,Micaela Ramazzotti,Female,Italy,teacher
Tutta un'altra vita,tt9050378,2019,Enrico Brignano,Male,Italy,driver
Lucania,tt7586304,2019,Giovanni Capalbo,Male,Italy,farmer
Cattivo sangue,tt8378322,2022,Claudio Camilli,Male,Italy,hitman
Dante's Divine Politics,tt16673726,2021,Bernardo Casertano,Male,Italy,poet
Basta un paio di baffi,tt7906304,2019,Antonia Liskova,Female,Italy,chef
Io sono Mia,tt8972442,2019,Serena Rossi,Female,Italy,singer
Appena un minuto,tt9328726,2019,Max Giusti,Male,Italy,real estate agent
Si muore solo da vivi,tt10268922,2020,Alessandra Mastronardi,Female,Italy,manager
Il colpo del cane,tt9168798,2019,Edoardo Pesce,Male,Italy,dr.
Il ladro di cardellini,tt11576938,2020,Nando Paone,Male,Italy,ranger
Dolceroma,tt9131946,2019,Lorenzo Richelmy,Male,Italy,writer
A mano disarmata,tt10115638,2019,Claudia Gerini,Female,Italy,newspaper
Beware the Gorilla,tt8610984,2019,Frank Matano,Male,Italy,lawyer
La scelta di Maria,tt15846246,2021,Sonia Bergamasco,Female,Italy,soldier
Entrapped: a day of terror,tt10425358,2019,Mirjan Boraj,Male,Italy,worker
Cobra non ,tt7921320,2020,Gianluca Di Gennaro,Male,Italy,career
L'orafo,tt15307448,2022,Stefania Casini,Female,Italy,goldsmith
Slow life,tt14065770,2021,Rimi Beqiri,Male,Italy,real estate agent
Upside Down,tt14324414,2021,Antonio Zavatteri,Male,Italy,coach
Il giudizio,tt15465584,2021,Fortunato Cerlino,Male,Italy,senior
Che cosa sono le scie chimiche,tt12059920,2019,Guglielmo Favilla,Male,Italy,narrator
Insane Love,tt6555558,2019,Clara Alonso,Female,Italy,model
House,tt0076162,1977,Kimiko Ikegami,Female,Japan,academic
Belladonna of Sadness,tt0071203,1973,Aiko Nagayama,Female,Japan,noble
Woman in the Dunes,tt0058625,1964,Eiji Okada,Male,Japan,entomologist
Lupin III: The Castle of Cagliostro,tt0079833,1979,Yasuo Yamada,Male,Japan,master
Onibaba,tt0058430,1964,Nobuko Otowa,Female,Japan,samurai
The Green Slime,tt0064393,1968,Robert Horton,Male,Japan,commander
Cleopatra,tt0065588,1970,Chinatsu Nakayama,Male,Japan,queen
Blind Beast,tt0140384,1969,Eiji Funakoshi,Male,Japan,muse
The Sword of Doom,tt0060277,1966,Tatsuya Nakadai,Male,Japan,master
Terror of Mechagodzilla,tt0073373,1975,Katsuhiko Sasaki,Male,Japan,biologist
Godzilla vs. Hedorah,tt0067148,1971,Akira Yamanouchi,Male,Japan,dr.
Godzilla vs. Megalon,tt0070122,1973,Katsuhiko Sasaki,Male,Japan,inventor
Dodes'ka-den,tt0065649,1970,Yoshitaka Zushi,Male,Japan,driver
Son of Godzilla,tt0061856,1967,Tadao Takashima,Male,Japan,dr.
Female Prisoner Scorpion: Jailhouse 41,tt0226874,1972,Meiko Kaji,Female,Japan,inspector
Lupin the 3rd: The Mystery of Mamo,tt0078187,1978,Yasuo Yamada,Male,Japan,inspector
Godzilla vs. Gigan,tt0068371,1972,Hiroshi Ishikawa,Male,Japan,concept artist
Matango,tt0057295,1963,Akira Kubo,Male,Japan,professor
Gamera: The Giant Monster,tt0059080,1965,Eiji Funakoshi,Male,Japan,dr.
Latitude Zero,tt0064470,1969,Akira Takarada,Male,Japan,dr.
The Yellow Handkerchief,tt0076935,1977,Ken Takakura,Male,Japan,coal miner
Pitfall,tt0203612,1962,Hisashi Igawa,Male,Japan,miner
Atragon,tt0057215,1963,Tadao Takashima,Male,Japan,photographer
Stray Cat Rock: Sex Hunter,tt0223783,1970,Meiko Kaji,Female,Japan,leader
Japan's Longest Day,tt0062041,1967,Seiji Miyaguchi,Male,Japan,minister
Pigs and Battleships,tt0054709,1961,Hiroyuki Nagato,Male,Japan,sailor
The War in Space,tt0076902,1977,Kensaku Morita,Male,Japan,professor
Goyokin,tt0064387,1969,Tatsuya Nakadai,Male,Japan,samurai
This Transient Life,tt0128364,1970,Michiko Tsukasa,Male,Japan,buddhist
Gamera vs. Guiron,tt0064360,1969,Nobuhiro Kajima,Male,Japan,spy
Kill!,tt0063186,1968,Tatsuya Nakadai,Male,Japan,samurai
Evil of Dracula,tt0071308,1974,Toshio Kurosawa,Male,Japan,professor
Panda! Go Panda!,tt0069058,1972,Kazuko Sugiyama,Female,Japan,zookeeper
Black Lizard,tt0063203,1968,Akihiro Miwa,Male,Japan,detective
Puss in Boots,tt0064714,1969,Susumu Ishikawa,Male,Japan,king
Female Prisoner Scorpion: #701's Grudge Song,tt0226873,1973,Meiko Kaji,Female,Japan,detective
Izu no odoriko,tt0453374,1963,Sayuri Yoshinaga,Female,Japan,dancer
Cruel Story of Youth,tt0054286,1960,Miyuki Kuwano,Female,Japan,driver
Himiko,tt0071609,1974,Shima Iwashita,Female,Japan,queen
Ringing Bell,tt0306646,1978,Hitoshi Takagi,Male,Japan,narrator
Manhunt,tt0327002,1976,Ken Takakura,Male,Japan,prosecutor
The Man Who Stole the Sun,tt0194426,1979,Bunta Sugawara,Male,Japan,inspector
Ecstasy of the Angels,tt0069358,1972,Ken Yoshizawa,Male,Japan,leader
Golgo 13,tt0174699,1973,Ken Takakura,Male,Japan,responsible
Zero Focus,tt0227858,1961,Yoshiko Kuga,Female,Japan,manager
Night of the Felines,tt0227051,1972,Tomoko Katsura,Female,Japan,prostitute
Ichijo's Wet Lust,tt0220570,1972,Sayuri Ichijo,Female,Japan,stripper
Cops vs Thugs,tt0073234,1975,Bunta Sugawara,Male,Japan,detective
Stray Cat Rock: Delinquent Girl Boss,tt0204504,1970,Akiko Wada,Female,Japan,biker
The X from Outer Space,tt0062411,1967,Eiji Okada,Male,Japan,dr.
The Affair,tt0202415,1967,Mariko Okada,Female,Japan,construction worker
Rupan sansei: Pilot Film,tt0883384,1969,Shinsuke Chikaishi,Male,Japan,inspector
The Human Bullet,tt0175755,1968,Minori Terada,Male,Japan,soldier
Beauty's Exotic Dance: Torture!,tt0285591,1977,Junko Miyashita,Female,Japan,prostitute
Black Rose Ascension,tt0285663,1975,Shin Kishida,Male,Japan,director
Hijirimen bakuto,tt0142367,1972,Eiko Nakamura,Female,Japan,gambler
Bandits vs. Samurai Squadron,tt0164707,1978,Tatsuya Nakadai,Male,Japan,samurai
Lady Moonflower,tt0287162,1976,Naomi Tani,Female,Japan,teacher
Nutcracker Fantasy,tt0079648,1979,Michele Lee,Female,Japan,narrator
Akitsu Springs,tt0055732,1962,Mariko Okada,Female,Japan,innkeeper
The Wild Swans,tt0999910,1977,Eiko Masuyama,Female,Japan,queen
"Watari, Ninja Boy",tt0202095,1966,Yoshinobu Kaneko,Male,Japan,ninja
Sonny Chiba's Dragon Princess,tt0165256,1976,Etsuko Shihomi,Female,Japan,master
Animal Treasure Island,tt0067002,1971,Minori Matsushima,Female,Japan,assistant
The Naked Seven,tt0199009,1972,Mari Tanaka,Female,Japan,samurai
The Age of Assassins,tt0062232,1967,Tatsuya Nakadai,Male,Japan,instructor
Eleven Samurai,tt0123127,1967,Isao Natsuyagi,Male,Japan,samurai
Rope and Skin,tt0287396,1979,Naomi Tani,Female,Japan,gambler
Yakuza Graveyard,tt0075441,1976,Tetsuya Watari,Male,Japan,investigator
Utamaro's World,tt0076864,1977,Shin Kishida,Male,Japan,printmaker
The Graceful Brute,tt0217799,1962,Ayako Wakao,Female,Japan,accountant
The River Fuefuki,tt0053842,1960,Hideko Takamine,Female,Japan,servant
I Am a Cat,tt0073879,1975,Tatsuya Nakadai,Male,Japan,scholar
Konketsuji Rika,tt0978631,1972,Rika Aoki,Female,Japan,leader
Women Are Born Twice,tt0219228,1961,Ayako Wakao,Female,Japan,geisha
Stray Dog,tt0329431,1973,Tetsuya Watari,Male,Japan,detective
The Panda's Great Adventure,tt2170561,1973,Sachiko Chijimatsu,Female,Japan,narrator
Wandering Ginza Butterfly 2: She-Cat Gambler,tt0978601,1972,Meiko Kaji,Female,Japan,hostess
The Scent of Incense,tt0058269,1964,Mariko Okada,Female,Japan,geisha
Female Teacher,tt0226253,1977,Eiko Nagashima,Female,Japan,teacher
Interpol Code 8,tt0059363,1963,Tatsuya Mihashi,Male,Japan,agent
Blue Film: Estimation,tt0211924,1968,Mari Nagisa,Female,Japan,typist
Yôen dokufu-den: Okatsu kyôjô tabi,tt0202136,1969,Junko Miyazono,Female,Japan,samurai
The Human Vapor,tt0053853,1960,Tatsuya Mihashi,Male,Japan,detective
Shikiyoku no hate,tt0210982,1968,Kaku Takashina,Male,Japan,detective
Ginchô wataridori,tt0934442,1972,Meiko Kaji,Female,Japan,hostess
Kogarashi Monjirô,tt0322981,1972,Bunta Sugawara,Male,Japan,samurai
Three Musketeers in Boots,tt1073670,1972,Yasushi Suzuki,Male,Japan,sheriff
Space Pirate Captain Harlock: The Mystery of the Arcadia,tt0185736,1978,Makio Inoue,Male,Japan,commander
The Magic Serpent,tt0060579,1966,Hiroki Matsukata,Male,Japan,ninja
Fascination: Portrait of a Lady,tt0285576,1977,Naomi Tani,Female,Japan,professor
The Ghost Story of Oiwa's Spirit,tt0122564,1961,Yoshiko Fujishiro,Female,Japan,samurai
Lost Sex,tt0060516,1966,Hideo Kanze,Male,Japan,master
Kanto Wanderer,tt0057219,1963,Akira Kobayashi,Male,Japan,artist
Grave of the Fireflies,tt0095327,1988,Tsutomu Tatsumi,Male,Japan,officer
Akira,tt0094625,1988,Mitsuo Iwata,Male,Japan,biker
My Neighbor Totoro,tt0096283,1988,Noriko Hidaka,Female,Japan,professor
Perfect Blue,tt0156887,1997,Junko Iwao,Female,Japan,actress
Kiki's Delivery Service,tt0097814,1989,Minami Takayama,Female,Japan,trainee
Nausicaä of the Valley of the Wind,tt0087544,1984,Sumi Shimamoto,Female,Japan,warrior
Mishima: A Life in Four Chapters,tt0089603,1985,Ken Ogata,Male,Japan,narrator
Dreams,tt0100998,1990,Akira Terao,Male,Japan,director
After Life,tt0165078,1998,Arata Iura,Male,Japan,counselor
Godzilla 2000: Millennium,tt0188640,1999,Takehiro Murata,Male,Japan,founder
